FECHA,HORA,SENSOR,TEMPERATURA,UNIDAD,HUMEDAD_%,ESTADO_BATERIA,DEVICE_ID,OTROS_DATOS
23/02/2026,01:45:06,Balcón,25.5,C,67,Media,eb007de949df61414afvyg,
23/02/2026,01:45:06,Interior,27.2,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,02:00:07,Balcón,25.5,C,67,Media,eb007de949df61414afvyg,
23/02/2026,02:00:07,Interior,27.2,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,02:15:06,Balcón,25.5,C,67,Media,eb007de949df61414afvyg,
23/02/2026,02:15:06,Interior,27.2,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,02:30:07,Balcón,25.3,C,67,Media,eb007de949df61414afvyg,
23/02/2026,02:30:07,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,02:45:07,Balcón,25.3,C,67,Media,eb007de949df61414afvyg,
23/02/2026,02:45:07,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,03:00:06,Balcón,25.3,C,67,Media,eb007de949df61414afvyg,
23/02/2026,03:00:06,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,03:15:06,Balcón,25,C,69,Media,eb007de949df61414afvyg,
23/02/2026,03:15:06,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,03:30:07,Balcón,25,C,69,Media,eb007de949df61414afvyg,
23/02/2026,03:30:07,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,03:45:07,Balcón,25,C,69,Media,eb007de949df61414afvyg,
23/02/2026,03:45:07,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,04:00:07,Balcón,25,C,69,Media,eb007de949df61414afvyg,
23/02/2026,04:00:07,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,04:15:06,Balcón,24.6,C,71,Media,eb007de949df61414afvyg,
23/02/2026,04:15:06,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,04:30:07,Balcón,24.6,C,71,Media,eb007de949df61414afvyg,
23/02/2026,04:30:07,Interior,27,C,64,Media,eb849849b3155b7110det4,
23/02/2026,04:45:07,Balcón,24.6,C,71,Media,eb007de949df61414afvyg,
23/02/2026,04:45:07,Interior,27,C,64,Media,eb849849b3155b7110det4,
23/02/2026,05:00:06,Balcón,24.6,C,71,Media,eb007de949df61414afvyg,
23/02/2026,05:00:06,Interior,27,C,64,Media,eb849849b3155b7110det4,
23/02/2026,05:15:06,Balcón,24.4,C,72,Media,eb007de949df61414afvyg,
23/02/2026,05:15:06,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,05:30:07,Balcón,24.4,C,72,Media,eb007de949df61414afvyg,
23/02/2026,05:30:07,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,05:45:06,Balcón,24.4,C,72,Media,eb007de949df61414afvyg,
23/02/2026,05:45:06,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,06:00:07,Balcón,24.4,C,72,Media,eb007de949df61414afvyg,
23/02/2026,06:00:07,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,06:15:07,Balcón,24.1,C,73,Media,eb007de949df61414afvyg,
23/02/2026,06:15:07,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,06:30:06,Balcón,24.1,C,73,Media,eb007de949df61414afvyg,
23/02/2026,06:30:06,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,06:45:06,Balcón,24.1,C,73,Media,eb007de949df61414afvyg,
23/02/2026,06:45:06,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,07:00:07,Balcón,24.1,C,75,Media,eb007de949df61414afvyg,
23/02/2026,07:00:07,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,07:15:07,Balcón,24.1,C,75,Media,eb007de949df61414afvyg,
23/02/2026,07:15:07,Interior,26.9,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,07:30:06,Balcón,24.1,C,75,Media,eb007de949df61414afvyg,
23/02/2026,07:30:06,Interior,26.9,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,07:45:07,Balcón,24.1,C,75,Media,eb007de949df61414afvyg,
23/02/2026,07:45:07,Interior,26.9,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,08:00:07,Balcón,24.4,C,75,Media,eb007de949df61414afvyg,
23/02/2026,08:00:07,Interior,26.9,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,08:15:06,Balcón,24.9,C,73,Media,eb007de949df61414afvyg,
23/02/2026,08:15:06,Interior,26.9,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,08:30:06,Balcón,24.9,C,73,Media,eb007de949df61414afvyg,
23/02/2026,08:30:06,Interior,26.9,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,08:45:06,Balcón,24.9,C,73,Media,eb007de949df61414afvyg,
23/02/2026,08:45:06,Interior,26.9,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,09:00:08,Balcón,24.9,C,73,Media,eb007de949df61414afvyg,
23/02/2026,09:00:08,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,09:15:06,Balcón,24.8,C,73,Media,eb007de949df61414afvyg,
23/02/2026,09:15:06,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,09:30:06,Balcón,25.3,C,72,Media,eb007de949df61414afvyg,
23/02/2026,09:30:06,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,09:45:07,Balcón,25.3,C,72,Media,eb007de949df61414afvyg,
23/02/2026,09:45:07,Interior,26.9,C,64,Media,eb849849b3155b7110det4,
23/02/2026,10:00:07,Balcón,25.8,C,71,Media,eb007de949df61414afvyg,
23/02/2026,10:00:07,Interior,26.9,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,10:15:06,Balcón,25.8,C,71,Media,eb007de949df61414afvyg,
23/02/2026,10:15:06,Interior,26.9,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,10:30:07,Balcón,25.8,C,71,Media,eb007de949df61414afvyg,
23/02/2026,10:30:07,Interior,26.9,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,10:45:06,Balcón,25.9,C,70,Media,eb007de949df61414afvyg,
23/02/2026,10:45:06,Interior,26.9,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,11:00:06,Balcón,25.9,C,70,Media,eb007de949df61414afvyg,
23/02/2026,11:00:06,Interior,27,C,65,Media,eb849849b3155b7110det4,
23/02/2026,11:15:07,Balcón,25.9,C,70,Media,eb007de949df61414afvyg,
23/02/2026,11:15:07,Interior,27,C,65,Media,eb849849b3155b7110det4,
23/02/2026,11:30:07,Balcón,25.9,C,70,Media,eb007de949df61414afvyg,
23/02/2026,11:30:07,Interior,27,C,65,Media,eb849849b3155b7110det4,
23/02/2026,12:00:07,Balcón,25.7,C,69,Media,eb007de949df61414afvyg,
23/02/2026,12:00:07,Interior,27,C,64,Media,eb849849b3155b7110det4,
23/02/2026,12:15:08,Balcón,25.7,C,69,Media,eb007de949df61414afvyg,
23/02/2026,12:15:08,Interior,27,C,64,Media,eb849849b3155b7110det4,
23/02/2026,12:30:06,Balcón,25.7,C,69,Media,eb007de949df61414afvyg,
23/02/2026,12:30:06,Interior,27,C,64,Media,eb849849b3155b7110det4,
23/02/2026,12:45:07,Balcón,26.1,C,69,Media,eb007de949df61414afvyg,
23/02/2026,12:45:07,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,13:00:08,Balcón,26.6,C,68,Media,eb007de949df61414afvyg,
23/02/2026,13:00:08,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,13:15:07,Balcón,26.6,C,68,Media,eb007de949df61414afvyg,
23/02/2026,13:15:07,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,13:30:06,Balcón,26.6,C,68,Media,eb007de949df61414afvyg,
23/02/2026,13:30:06,Interior,27,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,13:45:07,Balcón,27.1,C,67,Media,eb007de949df61414afvyg,
23/02/2026,13:45:07,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,14:15:06,Balcón,27.6,C,66,Media,eb007de949df61414afvyg,
23/02/2026,14:15:06,Interior,27.1,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,14:30:07,Balcón,28.1,C,63,Media,eb007de949df61414afvyg,
23/02/2026,14:30:07,Interior,27.3,C,64,Media,eb849849b3155b7110det4,
23/02/2026,14:45:07,Balcón,28.1,C,63,Media,eb007de949df61414afvyg,
23/02/2026,14:45:07,Interior,27.3,C,64,Media,eb849849b3155b7110det4,
23/02/2026,15:00:07,Balcón,28.1,C,58,Media,eb007de949df61414afvyg,
23/02/2026,15:00:07,Interior,27.3,C,64,Media,eb849849b3155b7110det4,
23/02/2026,15:15:07,Balcón,28.1,C,58,Media,eb007de949df61414afvyg,
23/02/2026,15:15:07,Interior,27.3,C,64,Media,eb849849b3155b7110det4,
23/02/2026,15:30:07,Balcón,28.6,C,60,Media,eb007de949df61414afvyg,
23/02/2026,15:30:07,Interior,27.5,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,15:45:07,Balcón,29.1,C,58,Media,eb007de949df61414afvyg,
23/02/2026,15:45:07,Interior,27.5,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,16:00:07,Balcón,29.6,C,58,Media,eb007de949df61414afvyg,
23/02/2026,16:00:07,Interior,27.5,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,16:15:07,Balcón,30.1,C,57,Media,eb007de949df61414afvyg,
23/02/2026,16:15:07,Interior,27.5,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,16:30:06,Balcón,30.1,C,57,Media,eb007de949df61414afvyg,
23/02/2026,16:30:06,Interior,27.7,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,16:45:06,Balcón,30.1,C,57,Media,eb007de949df61414afvyg,
23/02/2026,16:45:06,Interior,27.7,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,17:00:07,Balcón,30.6,C,57,Media,eb007de949df61414afvyg,
23/02/2026,17:00:07,Interior,27.7,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,17:15:07,Balcón,30.6,C,57,Media,eb007de949df61414afvyg,
23/02/2026,17:15:07,Interior,28,C,64,Media,eb849849b3155b7110det4,
23/02/2026,17:30:06,Balcón,31.1,C,54,Media,eb007de949df61414afvyg,
23/02/2026,17:30:06,Interior,28,C,64,Media,eb849849b3155b7110det4,
23/02/2026,17:45:07,Balcón,31.1,C,54,Media,eb007de949df61414afvyg,
23/02/2026,17:45:07,Interior,28,C,64,Media,eb849849b3155b7110det4,
23/02/2026,18:00:07,Balcón,31.1,C,54,Media,eb007de949df61414afvyg,
23/02/2026,18:00:07,Interior,28.5,C,64,Media,eb849849b3155b7110det4,
23/02/2026,18:15:07,Balcón,31.6,C,52,Media,eb007de949df61414afvyg,
23/02/2026,18:15:07,Interior,28.5,C,64,Media,eb849849b3155b7110det4,
23/02/2026,18:30:06,Balcón,30.6,C,57,Media,eb007de949df61414afvyg,
23/02/2026,18:30:06,Interior,28.5,C,64,Media,eb849849b3155b7110det4,
23/02/2026,18:45:06,Balcón,29.6,C,60,Media,eb007de949df61414afvyg,
23/02/2026,18:45:06,Interior,28.5,C,64,Media,eb849849b3155b7110det4,
23/02/2026,19:00:06,Balcón,29.1,C,62,Media,eb007de949df61414afvyg,
23/02/2026,19:00:06,Interior,28.4,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,19:15:07,Balcón,28.1,C,64,Media,eb007de949df61414afvyg,
23/02/2026,19:15:07,Interior,28.4,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,19:30:06,Balcón,28.1,C,64,Media,eb007de949df61414afvyg,
23/02/2026,19:30:06,Interior,28.4,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,19:45:06,Balcón,27.6,C,66,Media,eb007de949df61414afvyg,
23/02/2026,19:45:06,Interior,28.4,C,64,Alta,eb849849b3155b7110det4,
23/02/2026,20:00:07,Balcón,27.6,C,66,Media,eb007de949df61414afvyg,
23/02/2026,20:00:07,Interior,28,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,20:30:10,Balcón,27.1,C,69,Media,eb007de949df61414afvyg,
23/02/2026,20:30:10,Interior,28,C,65,Alta,eb849849b3155b7110det4,
23/02/2026,20:45:07,Balcón,27.1,C,69,Media,eb007de949df61414afvyg,
23/02/2026,20:45:07,Interior,27.6,C,67,Media,eb849849b3155b7110det4,
23/02/2026,21:00:10,Balcón,27.1,C,69,Media,eb007de949df61414afvyg,
23/02/2026,21:00:10,Interior,27.6,C,67,Media,eb849849b3155b7110det4,
23/02/2026,21:15:06,Balcón,27,C,71,Media,eb007de949df61414afvyg,
23/02/2026,21:15:06,Interior,27.6,C,67,Media,eb849849b3155b7110det4,
23/02/2026,21:30:07,Balcón,27,C,71,Media,eb007de949df61414afvyg,
23/02/2026,21:30:07,Interior,27.6,C,67,Media,eb849849b3155b7110det4,
23/02/2026,21:45:06,Balcón,27,C,71,Media,eb007de949df61414afvyg,
23/02/2026,21:45:06,Interior,27.5,C,68,Alta,eb849849b3155b7110det4,
23/02/2026,22:00:06,Balcón,26.8,C,73,Media,eb007de949df61414afvyg,
23/02/2026,22:00:06,Interior,27.5,C,68,Alta,eb849849b3155b7110det4,
23/02/2026,22:15:07,Balcón,26.8,C,73,Media,eb007de949df61414afvyg,
23/02/2026,22:15:07,Interior,27.5,C,68,Alta,eb849849b3155b7110det4,
23/02/2026,22:30:06,Balcón,26.8,C,73,Media,eb007de949df61414afvyg,
23/02/2026,22:30:06,Interior,27.5,C,68,Alta,eb849849b3155b7110det4,
23/02/2026,22:45:07,Balcón,26.8,C,73,Media,eb007de949df61414afvyg,
23/02/2026,22:45:07,Interior,27.4,C,70,Media,eb849849b3155b7110det4,
23/02/2026,23:00:07,Balcón,26.9,C,74,Media,eb007de949df61414afvyg,
23/02/2026,23:00:07,Interior,27.4,C,70,Media,eb849849b3155b7110det4,
23/02/2026,23:15:06,Balcón,26.9,C,74,Media,eb007de949df61414afvyg,
23/02/2026,23:15:06,Interior,27.4,C,70,Media,eb849849b3155b7110det4,
23/02/2026,23:30:07,Balcón,26.9,C,74,Media,eb007de949df61414afvyg,
23/02/2026,23:30:07,Interior,27.5,C,69,Alta,eb849849b3155b7110det4,
23/02/2026,23:45:06,Balcón,26.9,C,74,Media,eb007de949df61414afvyg,
23/02/2026,23:45:06,Interior,27.5,C,69,Alta,eb849849b3155b7110det4,
24/02/2026,24:00:07,Balcón,27,C,74,Media,eb007de949df61414afvyg,
24/02/2026,24:00:07,Interior,27.5,C,69,Alta,eb849849b3155b7110det4,
24/02/2026,24:15:07,Balcón,26.5,C,75,Media,eb007de949df61414afvyg,
24/02/2026,24:15:07,Interior,27.5,C,69,Alta,eb849849b3155b7110det4,
24/02/2026,24:30:06,Balcón,25.5,C,73,Media,eb007de949df61414afvyg,
24/02/2026,24:30:06,Interior,27.7,C,69,Alta,eb849849b3155b7110det4,
24/02/2026,24:45:06,Balcón,24.4,C,77,Media,eb007de949df61414afvyg,
24/02/2026,24:45:06,Interior,27.7,C,69,Alta,eb849849b3155b7110det4,
24/02/2026,01:00:07,Balcón,23.4,C,83,Media,eb007de949df61414afvyg,
24/02/2026,01:00:07,Interior,27.7,C,69,Alta,eb849849b3155b7110det4,
24/02/2026,01:15:06,Balcón,23.4,C,83,Media,eb007de949df61414afvyg,
24/02/2026,01:15:06,Interior,27.7,C,69,Alta,eb849849b3155b7110det4,
24/02/2026,01:30:07,Balcón,22.9,C,82,Media,eb007de949df61414afvyg,
24/02/2026,01:30:07,Interior,27.6,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,01:45:07,Balcón,22.9,C,82,Media,eb007de949df61414afvyg,
24/02/2026,01:45:07,Interior,27.6,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,02:00:07,Balcón,22.9,C,82,Media,eb007de949df61414afvyg,
24/02/2026,02:00:07,Interior,27.6,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,02:15:06,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,02:15:06,Interior,27.6,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,02:30:07,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,02:30:07,Interior,27.5,C,68,Media,eb849849b3155b7110det4,
24/02/2026,02:45:07,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,02:45:07,Interior,27.5,C,68,Media,eb849849b3155b7110det4,
24/02/2026,03:00:06,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,03:00:06,Interior,27.5,C,68,Media,eb849849b3155b7110det4,
24/02/2026,03:15:06,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,03:15:06,Interior,27.4,C,68,Media,eb849849b3155b7110det4,
24/02/2026,03:30:07,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,03:30:07,Interior,27.4,C,68,Media,eb849849b3155b7110det4,
24/02/2026,03:45:07,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,03:45:07,Interior,27.4,C,68,Media,eb849849b3155b7110det4,
24/02/2026,04:00:06,Balcón,23.3,C,84,Media,eb007de949df61414afvyg,
24/02/2026,04:00:06,Interior,27.4,C,68,Media,eb849849b3155b7110det4,
24/02/2026,04:15:06,Balcón,23.5,C,83,Media,eb007de949df61414afvyg,
24/02/2026,04:15:06,Interior,27.2,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,04:30:07,Balcón,23.5,C,83,Media,eb007de949df61414afvyg,
24/02/2026,04:30:07,Interior,27.2,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,04:45:07,Balcón,23.5,C,83,Media,eb007de949df61414afvyg,
24/02/2026,04:45:07,Interior,27.2,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,05:00:06,Balcón,23.5,C,83,Media,eb007de949df61414afvyg,
24/02/2026,05:00:06,Interior,27.2,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,05:15:07,Balcón,23.4,C,84,Media,eb007de949df61414afvyg,
24/02/2026,05:15:07,Interior,27.1,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,05:30:07,Balcón,23.4,C,84,Media,eb007de949df61414afvyg,
24/02/2026,05:30:07,Interior,27.1,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,05:45:07,Balcón,23.4,C,84,Media,eb007de949df61414afvyg,
24/02/2026,05:45:07,Interior,27.1,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,06:00:07,Balcón,23.5,C,84,Media,eb007de949df61414afvyg,
24/02/2026,06:00:07,Interior,27,C,68,Media,eb849849b3155b7110det4,
24/02/2026,06:15:07,Balcón,23.5,C,84,Media,eb007de949df61414afvyg,
24/02/2026,06:15:07,Interior,27,C,68,Media,eb849849b3155b7110det4,
24/02/2026,06:30:07,Balcón,23.5,C,84,Media,eb007de949df61414afvyg,
24/02/2026,06:30:07,Interior,27,C,68,Media,eb849849b3155b7110det4,
24/02/2026,07:00:07,Balcón,23.4,C,84,Media,eb007de949df61414afvyg,
24/02/2026,07:00:07,Interior,27,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,07:15:06,Balcón,23.4,C,84,Media,eb007de949df61414afvyg,
24/02/2026,07:15:06,Interior,27,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,07:30:10,Balcón,23.4,C,84,Media,eb007de949df61414afvyg,
24/02/2026,07:30:10,Interior,27,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,07:45:07,Balcón,23.4,C,84,Media,eb007de949df61414afvyg,
24/02/2026,07:45:07,Interior,27,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,08:00:06,Balcón,23.5,C,84,Media,eb007de949df61414afvyg,
24/02/2026,08:00:06,Interior,26.9,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,08:15:06,Balcón,24,C,83,Media,eb007de949df61414afvyg,
24/02/2026,08:15:06,Interior,26.9,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,08:30:06,Balcón,24,C,83,Media,eb007de949df61414afvyg,
24/02/2026,08:30:06,Interior,26.9,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,08:45:07,Balcón,24,C,83,Media,eb007de949df61414afvyg,
24/02/2026,08:45:07,Interior,26.9,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,09:00:06,Balcón,24.5,C,82,Media,eb007de949df61414afvyg,
24/02/2026,09:00:06,Interior,26.9,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,09:15:07,Balcón,25,C,81,Media,eb007de949df61414afvyg,
24/02/2026,09:15:07,Interior,26.9,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,09:30:07,Balcón,25.5,C,79,Media,eb007de949df61414afvyg,
24/02/2026,09:30:07,Interior,26.9,C,68,Alta,eb849849b3155b7110det4,
24/02/2026,09:45:06,Balcón,26,C,77,Media,eb007de949df61414afvyg,
24/02/2026,09:45:06,Interior,26.6,C,69,Media,eb849849b3155b7110det4,
24/02/2026,10:00:06,Balcón,26,C,77,Media,eb007de949df61414afvyg,
24/02/2026,10:00:06,Interior,26.6,C,69,Media,eb849849b3155b7110det4,
24/02/2026,10:15:07,Balcón,26.5,C,73,Media,eb007de949df61414afvyg,
24/02/2026,10:15:07,Interior,26.6,C,69,Media,eb849849b3155b7110det4,
24/02/2026,10:30:07,Balcón,26.5,C,73,Media,eb007de949df61414afvyg,
24/02/2026,10:30:07,Interior,26.6,C,69,Media,eb849849b3155b7110det4,
24/02/2026,10:45:07,Balcón,27,C,70,Media,eb007de949df61414afvyg,
24/02/2026,10:45:07,Interior,26.7,C,68,Media,eb849849b3155b7110det4,
24/02/2026,11:00:06,Balcón,27,C,70,Media,eb007de949df61414afvyg,
24/02/2026,11:00:06,Interior,26.7,C,68,Media,eb849849b3155b7110det4,
24/02/2026,11:15:07,Balcón,27,C,70,Media,eb007de949df61414afvyg,
24/02/2026,11:15:07,Interior,26.7,C,68,Media,eb849849b3155b7110det4,
24/02/2026,11:30:07,Balcón,27,C,70,Media,eb007de949df61414afvyg,
24/02/2026,11:30:07,Interior,27,C,67,Alta,eb849849b3155b7110det4,
24/02/2026,11:45:07,Balcón,27.3,C,69,Media,eb007de949df61414afvyg,
24/02/2026,11:45:07,Interior,27,C,67,Alta,eb849849b3155b7110det4,
24/02/2026,12:00:07,Balcón,27.3,C,69,Media,eb007de949df61414afvyg,
24/02/2026,12:00:07,Interior,27,C,67,Alta,eb849849b3155b7110det4,
24/02/2026,12:15:07,Balcón,27.7,C,64,Media,eb007de949df61414afvyg,
24/02/2026,12:15:07,Interior,27,C,67,Alta,eb849849b3155b7110det4,
24/02/2026,12:30:07,Balcón,28.2,C,64,Media,eb007de949df61414afvyg,
24/02/2026,12:30:07,Interior,27.3,C,65,Media,eb849849b3155b7110det4,
24/02/2026,12:45:07,Balcón,28.2,C,64,Media,eb007de949df61414afvyg,
24/02/2026,12:45:07,Interior,27.3,C,65,Media,eb849849b3155b7110det4,
24/02/2026,13:00:07,Balcón,28.2,C,64,Media,eb007de949df61414afvyg,
24/02/2026,13:00:07,Interior,27.3,C,65,Media,eb849849b3155b7110det4,
24/02/2026,13:15:07,Balcón,28.7,C,62,Media,eb007de949df61414afvyg,
24/02/2026,13:15:07,Interior,27.3,C,65,Media,eb849849b3155b7110det4,
24/02/2026,13:30:06,Balcón,29.2,C,60,Media,eb007de949df61414afvyg,
24/02/2026,13:30:06,Interior,27.5,C,63,Media,eb849849b3155b7110det4,
24/02/2026,13:45:08,Balcón,29.2,C,55,Media,eb007de949df61414afvyg,
24/02/2026,13:45:08,Interior,27.5,C,63,Media,eb849849b3155b7110det4,
24/02/2026,14:00:08,Balcón,29.2,C,55,Media,eb007de949df61414afvyg,
24/02/2026,14:00:08,Interior,27.5,C,63,Media,eb849849b3155b7110det4,
24/02/2026,14:15:06,Balcón,29.7,C,55,Media,eb007de949df61414afvyg,
24/02/2026,14:15:06,Interior,27.5,C,63,Media,eb849849b3155b7110det4,
24/02/2026,14:30:07,Balcón,29.7,C,55,Media,eb007de949df61414afvyg,
24/02/2026,14:30:07,Interior,27.8,C,60,Alta,eb849849b3155b7110det4,
24/02/2026,14:45:06,Balcón,30.2,C,53,Media,eb007de949df61414afvyg,
24/02/2026,14:45:06,Interior,27.8,C,60,Alta,eb849849b3155b7110det4,
24/02/2026,15:00:07,Balcón,30.7,C,51,Media,eb007de949df61414afvyg,
24/02/2026,15:00:07,Interior,27.8,C,60,Alta,eb849849b3155b7110det4,
24/02/2026,15:15:06,Balcón,31.2,C,51,Media,eb007de949df61414afvyg,
24/02/2026,15:15:06,Interior,27.8,C,61,Alta,eb849849b3155b7110det4,
24/02/2026,15:30:07,Balcón,30.7,C,50,Media,eb007de949df61414afvyg,
24/02/2026,15:30:07,Interior,27.8,C,61,Alta,eb849849b3155b7110det4,
24/02/2026,15:45:06,Balcón,31.2,C,51,Media,eb007de949df61414afvyg,
24/02/2026,15:45:06,Interior,27.8,C,61,Alta,eb849849b3155b7110det4,
24/02/2026,16:00:07,Balcón,31.2,C,51,Media,eb007de949df61414afvyg,
24/02/2026,16:00:07,Interior,27.8,C,61,Alta,eb849849b3155b7110det4,
24/02/2026,16:15:07,Balcón,31.2,C,51,Media,eb007de949df61414afvyg,
24/02/2026,16:15:07,Interior,27.9,C,62,Media,eb849849b3155b7110det4,
24/02/2026,16:30:06,Balcón,31.2,C,51,Media,eb007de949df61414afvyg,
24/02/2026,16:30:06,Interior,27.9,C,62,Media,eb849849b3155b7110det4,
24/02/2026,16:45:06,Balcón,31.3,C,50,Media,eb007de949df61414afvyg,
24/02/2026,16:45:06,Interior,27.9,C,62,Media,eb849849b3155b7110det4,
24/02/2026,17:00:08,Balcón,31.3,C,50,Media,eb007de949df61414afvyg,
24/02/2026,17:00:08,Interior,28.4,C,62,Alta,eb849849b3155b7110det4,
24/02/2026,17:15:07,Balcón,31.8,C,50,Media,eb007de949df61414afvyg,
24/02/2026,17:15:07,Interior,28.4,C,62,Alta,eb849849b3155b7110det4,
24/02/2026,17:30:07,Balcón,31.3,C,50,Media,eb007de949df61414afvyg,
24/02/2026,17:30:07,Interior,28.4,C,62,Alta,eb849849b3155b7110det4,
24/02/2026,17:45:07,Balcón,30.8,C,51,Media,eb007de949df61414afvyg,
24/02/2026,17:45:07,Interior,28.4,C,62,Alta,eb849849b3155b7110det4,
24/02/2026,18:00:06,Balcón,30.8,C,51,Media,eb007de949df61414afvyg,
24/02/2026,18:00:06,Interior,28.3,C,64,Media,eb849849b3155b7110det4,
24/02/2026,18:15:07,Balcón,30.3,C,53,Media,eb007de949df61414afvyg,
24/02/2026,18:15:07,Interior,28.3,C,64,Media,eb849849b3155b7110det4,
24/02/2026,18:30:06,Balcón,30.3,C,53,Media,eb007de949df61414afvyg,
24/02/2026,18:30:06,Interior,28.3,C,64,Media,eb849849b3155b7110det4,
24/02/2026,18:45:07,Balcón,29.8,C,55,Media,eb007de949df61414afvyg,
24/02/2026,18:45:07,Interior,28.3,C,64,Media,eb849849b3155b7110det4,
24/02/2026,19:15:07,Balcón,29.3,C,55,Media,eb007de949df61414afvyg,
24/02/2026,19:15:07,Interior,28.5,C,60,Media,eb849849b3155b7110det4,
24/02/2026,19:30:06,Balcón,28.8,C,56,Media,eb007de949df61414afvyg,
24/02/2026,19:30:06,Interior,28.5,C,60,Media,eb849849b3155b7110det4,
24/02/2026,19:45:07,Balcón,28.8,C,56,Media,eb007de949df61414afvyg,
